	language	language_tag	local_name	iso_639_3	iso_639_1	family/subfamily/genus	version_index	version_tag	version	default_version
1871	Македонски [Macedonian]	mkd	Македонски	mkd	mk	Indo-European//Slavic	1706	MK2008	Свето Евангелие 2008	No
1872	Македонски [Macedonian]	mkd	Македонски	mkd	mk	Indo-European//Slavic	1696	MK1990	Свето Писмо (Гаврилова) 1990	No
1873	Македонски [Macedonian]	mkd	Македонски	mkd	mk	Indo-European//Slavic	1272	MK2006D	Свето Писмо: Стандардна Библија 2006 (со девтероканонски книги)	No
1874	Монгол [Mongolian]	khk	Монгол	khk	mn	Altaic//Mongolic	1590	АБ2013	Ариун Библи 2013	Yes
1875	Монгол [Mongolian]	khk	Монгол	khk	mn	Altaic//Mongolic	369	АБ2004	Ариун Библи, 2004	No
1876	Ногай тили [Nogai]	nog	Ногай тили	nog		Altaic//Turkic	1524	NOG	Nogai New Testament	Yes
1877	Нохчийн мотт [Chechen]	che	Нохчийн мотт	che	ce	Nakh-Daghestanian//Nakh	1513	CHE	Делан Йозанаш	Yes
1878	Русский [Russian]	rus	Русский	rus	ru	Indo-European//Slavic	853	CARS-T	Central Asian Russian Scriptures (CARS-Tajikistan)	No
1879	Русский [Russian]	rus	Русский	rus	ru	Indo-European//Slavic	45	CSLAV	Библия на церковнославянском языке	No
1880	Русский [Russian]	rus	Русский	rus	ru	Indo-European//Slavic	313	BTI	Библия под ред. М.П. Кулакова и М.М. Кулакова	No
1881	Русский [Russian]	rus	Русский	rus	ru	Indo-European//Slavic	385	CARS	Восточный Перевод	No
1882	Русский [Russian]	rus	Русский	rus	ru	Indo-European//Slavic	840	CARS-A	Восточный перевод, версия с «Аллахом»	No
1883	Русский [Russian]	rus	Русский	rus	ru	Indo-European//Slavic	143	НРП	Новый Русский Перевод	No
1884	Русский [Russian]	rus	Русский	rus	ru	Indo-European//Slavic	201	RSP	Святая Библия: Современный перевод	No
1885	Русский [Russian]	rus	Русский	rus	ru	Indo-European//Slavic	400	SYNO	Синодальный перевод	Yes
1886	Русский [Russian]	rus	Русский	rus	ru	Indo-European//Slavic	167	СИНОД	Синодальный перевод	No
1887	Русский [Russian]	rus	Русский	rus	ru	Indo-European//Slavic	1999	СРП-2	Современный русский перевод (2-е изд.)	No
1888	Русский [Russian]	rus	Русский	rus	ru	Indo-European//Slavic	480	CASS	перевод Еп. Кассиана	No
1889	Саха тыла [Yakut]	sah	Саха тыла	sah		Altaic//Turkic	1888	RSO	Библия	Yes
1890	Српски Srpski [Serbian]	srp	Српски Srpski	srp	sr	/	1969	NSPL	Novi srpski prevod	Yes
1891	Српски Srpski [Serbian]	srp	Српски Srpski	srp	sr	/	2165	SRP1865	Sveta Biblija	No
1892	Српски Srpski [Serbian]	srp	Српски Srpski	srp	sr	/	202	SB-ERV	Библија: Савремени српски превод	No
1893	Српски Srpski [Serbian]	srp	Српски Srpski	srp	sr	/	1970	NSP	Нови српски превод	No
1894	Татарча [Tatar]	tat	Татарча	tat	tt	Altaic//Turkic	1502	TTRBBL	Изге Язма	Yes
1895	Тыва дыл [Tuvinian]	tyv	Тыва дыл	tyv		Altaic//Turkic	1520	TUV	Ыдыктыг Библия	Yes
1896	Уйғурчә [Uyghur Cyrillic]	uig_cyr	Уйғурчә	uig	ug	Altaic//Turkic	1224	HZUTCYR	Һазирқи Заман Уйғурчә Тәрҗимиси	Yes
1897	Українська [Ukrainian]	ukr	Українська	ukr	uk	Indo-European//Slavic	186	UBIO	Біблія в пер. Івана Огієнка, 1962	Yes
1898	Українська [Ukrainian]	ukr	Українська	ukr	uk	Indo-European//Slavic	188	UKRK	Біблія в пер. П.Куліша та І.Пулюя, 1905	No
1899	Українська [Ukrainian]	ukr	Українська	ukr	uk	Indo-European//Slavic	1755	UTT	Переклад Р. Турконяка	No
1900	Українська [Ukrainian]	ukr	Українська	ukr	uk	Indo-European//Slavic	204	UMT	Свята Біблія: Сучасною мовою	No
1901	Хакас тілі [Khakas]	kjh	Хакас тілі	kjh		Altaic//Turkic	1523	XKSNT	Наа Молҷағ	Yes
1902	Чӑвашла [Chuvash]	chv	Чӑвашла	chv		Altaic//Turkic	1803	RSO	Синодальный НЗ	Yes
1903	Эвэды төрэн [Even]	eve	Эвэды төрэн	eve		Altaic//Tungusic	1507	EVE	The Gospel of Luke	Yes
1904	беларуская [Belarusian]	bel	беларуская	bel	be	Indo-European//Slavic	1723	ББЛ	Біблія (пераклад В. Сёмухі)	Yes
1905	беларуская [Belarusian]	bel	беларуская	bel	be	Indo-European//Slavic	1573	НЗПРП	Новы Запавет і Прыповесьці	No
1906	буряад [Russia Buriat]	bxr	буряад	bxr		/	2418	BUROTP	Бурятский Библия. Отдельные книги Ветхого Завета	No
1907	буряад [Russia Buriat]	bxr	буряад	bxr		/	1881	ШХ	Шэнэ Хэлсээн	Yes
1908	български [Bulgarian]	bul	български	bul	bg	Indo-European//Slavic	1724	БЛБ	Библейски текст: Ревизирано издание, 2001 г., на ревизираното издание от 1924 г. на протестантския превод на Библията на български език от 1871г.	No
1909	български [Bulgarian]	bul	български	bul	bg	Indo-European//Slavic	901	НП	Библия, нов превод от оригиналните езици (с неканоничните книги)	No
1910	български [Bulgarian]	bul	български	bul	bg	Indo-European//Slavic	1443	РИ ББД	Библия, ревизирано издание	No
1911	български [Bulgarian]	bul	български	bul	bg	Indo-European//Slavic	1558	СИ	Библия, синодално издание (1982 г.)	No
1912	български [Bulgarian]	bul	български	bul	bg	Indo-European//Slavic	190	VBG	Верен	No
1913	български [Bulgarian]	bul	български	bul	bg	Indo-European//Slavic	196	SPB	Новият завет: съвременен превод	No
1914	български [Bulgarian]	bul	български	bul	bg	Indo-European//Slavic	23	BG1940	Ревизиран	Yes
1915	български [Bulgarian]	bul	български	bul	bg	Indo-European//Slavic	22	BG1871	Цариградски	No
1916	къумукъ [Kumyk]	kum	къумукъ	kum		Altaic//Turkic	1503	КЪУМCK	Сыйлы Китап Янгы Разилешивню	Yes
1917	тоҷикӣ [Tajiki]	tgk	тоҷикӣ	tgk	tg	Indo-European//Iranian	1477	KM92	Китоби Муқаддас 1992	No
1918	тоҷикӣ [Tajiki]	tgk	тоҷикӣ	tgk	tg	Indo-European//Iranian	1152	КМО	Китоби муқаддаси оммафаҳм	Yes
1919	հայերեն (արևելահայերեն) [Armenian (Eastern)]	hye	հայերեն (արևելահայերեն)	hye		Indo-European//Armenian	2329	ՆՎԱԱ	Նոր վերանայված Արարատ Աստվածաշունչ	No
1920	հայերէն (Արեւմտահայերէն) [Armenian (Western)]	hyw	հայերէն (Արեւմտահայերէն)	hyw		/	1987	WA1853	Western Armenian New Testament 1853	No
1921	հայերէն (Արեւմտահայերէն) [Armenian (Western)]	hyw	հայերէն (Արեւմտահայերէն)	hyw		/	2325	WANTACOC	Western Armenian New Translation - Armenian Catholicosate of Cilicia - New Testament	No
1922	հայերէն (Արեւմտահայերէն) [Armenian (Western)]	hyw	հայերէն (Արեւմտահայերէն)	hyw		/	194	WANT	Արեւմտահայերէն Նոր Կտակարան, հարմարցուած․	Yes
1923	עִבְרִית קְלַסִית‎ [Ancient Hebrew]	hbo	עִבְרִית קְלַסִית‎	hbo		/	2376	"תנ""ך"	"תנ""ך (שעתוק אלקטרוני נאמן לכתב יד לנינגרד)"	No
1924	עברית [Hebrew]	heb	עברית	heb	he	Afro-Asiatic//Semitic	24	HD	Habrit Hakhadasha/Haderekh	No
1925	עברית [Hebrew]	heb	עברית	heb	he	Afro-Asiatic//Semitic	380	HRNT	Modern Hebrew New Testament	Yes
1926	עברית [Hebrew]	heb	עברית	heb	he	Afro-Asiatic//Semitic	904	WLC	Westminster Leningrad Codex - Groves Center Version	No
1927	עברית [Hebrew]	heb	עברית	heb	he	Afro-Asiatic//Semitic	2220	תנ״ך ודליטש	"תנ""ך וברית חדשה בתרגום דליטש"	No
1928	עברית [Hebrew]	heb	עברית	heb	he	Afro-Asiatic//Semitic	2221	תנ״ך ומודרני	"תנ""ך וברית חדשה בתרגום מודני"	No
1929	آذری [Azeri (Persian script)]	azb	آذری	azb		Altaic//Turkic	1161	موقدس کتاب	موقدس کتاب	Yes
1930	ئۇيغۇر تىلى‎ [Uyghur]	uig	ئۇيغۇر تىلى‎	uig	ug	Altaic//Turkic	453	HZUT	ھازىرقى زامان ئۇيغۇرچە تەرجىمىسى	Yes
1931	اردو [Urdu]	urd	اردو	urd	ur	Indo-European//Indic	189	URD	Revised Urdu Bible	Yes
1932	اردو [Urdu]	urd	اردو	urd	ur	Indo-European//Indic	187	UGV	اردو جیو ورژن	No
1933	اردو [Urdu]	urd	اردو	urd	ur	Indo-European//Indic	1885	IRVURD	इंडियन रिवाइज्ड वर्जन (IRV) उर्दू - 2019	No
1934	الدارجة المغربية [Moroccan Arabic]	ary	الدارجة المغربية	ary		Afro-Asiatic//Semitic	558	MSTD	الترجمة المغربية القياسية	Yes
1935	العربي الدارجي هنا تشاد [Chadian Arabic]	shu	العربي الدارجي هنا تشاد	shu		Afro-Asiatic//Semitic	502	ع.د.ت19	الكتاب المقدس بالعربي الدارجي هنا تشاد	Yes
1936	العربية [Arabic (Standard)]	arb	العربية	arb	ar	Afro-Asiatic//Semitic	2427	MAT	Mediterranean Arabic Translation	No
1937	العربية [Arabic (Standard)]	arb	العربية	arb	ar	Afro-Asiatic//Semitic	153	SAB	Sharif Arabic Bible	No
1938	العربية [Arabic (Standard)]	arb	العربية	arb	ar	Afro-Asiatic//Semitic	1714	TMA	True Meaning Arabic	No
1939	العربية [Arabic (Standard)]	arb	العربية	arb	ar	Afro-Asiatic//Semitic	67	المشتركة	الترجمة العربية المشتركة	No
1940	العربية [Arabic (Standard)]	arb	العربية	arb	ar	Afro-Asiatic//Semitic	1665	المشتركة	الترجمة العربية المشتركة مع الكتب اليونانية	No
1941	العربية [Arabic (Standard)]	arb	العربية	arb	ar	Afro-Asiatic//Semitic	1981	ت.ك.ع	الترجمة الكاثوليكيّة (اليسوعيّة)	No
1942	العربية [Arabic (Standard)]	arb	العربية	arb	ar	Afro-Asiatic//Semitic	13	AVD	الكتاب المقدس	No
1943	العربية [Arabic (Standard)]	arb	العربية	arb	ar	Afro-Asiatic//Semitic	14	AVDDV	الكتاب المقدس  (تخفيف تشكيل)	No
1944	العربية [Arabic (Standard)]	arb	العربية	arb	ar	Afro-Asiatic//Semitic	195	ت ع م	الكِتاب المُقَدَّس: التَّرْجَمَةُ العَرَبِيَّةُ المُبَسَّطَةُ	No
1945	العربية [Arabic (Standard)]	arb	العربية	arb	ar	Afro-Asiatic//Semitic	101	KEH	كتاب الحياة	Yes
1946	العربية [Arabic (Standard)]	arb	العربية	arb	ar	Afro-Asiatic//Semitic	2301	FAOV	مزامير داود النبيّ - ترجمة الأب عفيف عسيران	No
1947	العربية التونسية [Tunisian Arabic]	aeb	العربية التونسية	aeb		Afro-Asiatic//Semitic	1304	التونسية	العهد الجديد بالعربية التونسية	Yes
1948	اللغة المصرية العامية [Egyptian Arabic]	arz	اللغة المصرية العامية	arz		Afro-Asiatic//Semitic	2429	EAT	Egyptian Arabic Translation	No
1949	بلوچی‎ [Balochi]	bcc	بلوچی‎	bcc		/	1498	HPKB	هُدائے پاکێن کتاب، بلۆچی زبانا	Yes
1950	ترکمن [Iranian Turkmen]	tuk_arb	ترکمن	tuk	tk	Altaic//Turkic	1719	TUKIR	مُقادِّس کیتاب	Yes
1951	دری‎ [Dari]	prs	دری‎	prs		Indo-European//Iranian	341	TDV08	Today's Dari Version	Yes
1952	سنڌي [Sindhi]	snd	سنڌي	snd	sd	Indo-European//Indic	722	SCLNT	Common Language New Testament	Yes
1953	سٌسٌ [Susu (Arabic Script)]	sus_ar	سٌسٌ	sus		Mande//Western Mande	1379	SOSO	سٌسٌ كِتَابُييٍ؛ تَوُرٍتَ، يَبُرَ، عِنيِلَ	Yes
1954	فارسی [Farsi (Persian)]	pes	فارسی	pes	fa	Indo-European//Iranian	136	POV-FAS	Persian Old Version	No
1955	فارسی [Farsi (Persian)]	pes	فارسی	pes	fa	Indo-European//Iranian	181	TPV	مژده برای عصر جدید	No
1956	فارسی [Farsi (Persian)]	pes	فارسی	pes	fa	Indo-European//Iranian	118	NMV	هزارۀ نو	Yes
1957	فارسی [Farsi (Persian)]	pes	فارسی	pes	fa	Indo-European//Iranian	1619	PCB	کتاب مقدس، ترجمۀ معاصر	No
1958	ڢُلْڢُلْدٜ عَدَمَوَ [Adamawa Fulfulde]	fub_ar	ڢُلْڢُلْدٜ عَدَمَوَ	fub		Niger-Congo/Atlantic/Peul-Serer	1707	داَ	دٜڢْتٜرٜ اَللَّه ڢُلْڢُلْدٜ عَدَمَوَ	Yes
1959	کوردیی سۆرانی [Sorani Kurdish]	ckb	کوردیی سۆرانی	ckb	ku_IQ	Indo-European//Iranian	503	KSS	كوردی سۆرانی ستانده‌رد	Yes
1960	کوردیی سۆرانی [Sorani Kurdish]	ckb	کوردیی سۆرانی	ckb	ku_IQ	Indo-European//Iranian	1852	PNTZS	پەیمانی نوێ و زەبوورەکان بە سۆرانی	No
1961	گیلکی [Gilaki]	glk	گیلکی	glk		Indo-European//Iranian	1094	گیلکی	کیتاب مقدّس به گیلکی	Yes
1962	ܐܬܘܪܝܐ ܣܘܪܝܝܐ [Assyrian Neo-Aramaic]	aii	ܐܬܘܪܝܐ ܣܘܪܝܝܐ	aii		Afro-Asiatic//Semitic	1080	AII	ܕܝܬܩܐ ܚܕܬܐ ܕܡܪܢ ܝܫܘܥ ܡܫܝܚܐ ܘܡܙܡܘܪ̈ܐ ܒܠܫܢܐ ܐܬܘܪܝܐ	Yes
1963	उर्दू [Urdu (Devanagari)]	urd_dv	उर्दू	urd		Indo-European//Indic	481	DGV	किताब-ए मुक़द्दस	Yes
1964	कोँइच [Sunwar]	suz	कोँइच	suz		/	789	SUZBI	परमप्रभु यावे आ लोव़	Yes
1965	तामाङ [Eastern Tamang]	taj	तामाङ	taj		/	1177	TAJNT	परमेश्वरला बचन छार कबुल	Yes
1966	नेपाली [Nepali]	nep	नेपाली	nep	ne	Indo-European//Indic	1483	NNRV	Nepali New Revised Version	Yes
1967	नेपाली [Nepali]	nep	नेपाली	nep	ne	Indo-European//Indic	1711	सरल नेपाली	सरल नेपाली पवित्र बाइबल	No
1968	नेवाः भाय् [Newar]	nwx	नेवाः भाय्	nwx		/	1457	NEWNT	न्‍हूगु नियम नापं भजनसंग्रह व हितोपदेश	Yes
1969	मराठी [Marathi]	mar	मराठी	mar	mr	Indo-European//Indic	2143	MARACL-BSI	Marathi Common Language (NT) - BSI	No
1970	मराठी [Marathi]	mar	मराठी	mar	mr	Indo-European//Indic	1910	IRVMAR	इंडियन रीवाइज्ड वर्जन (IRV) - मराठी	No
1971	मराठी [Marathi]	mar	मराठी	mar	mr	Indo-European//Indic	1686	MARATHI-BSI	पवित्र शास्त्र - R.V. (BSI)	Yes
1972	हिन्दी [Hindi]	hin	हिन्दी	hin	hi	Indo-European//Indic	819	HHBD	Hindi Holy Bible	No
1973	हिन्दी [Hindi]	hin	हिन्दी	hin	hi	Indo-European//Indic	1683	HINDI-BSI	Hindi O.V. - Re-edited (BSI)	No
1974	हिन्दी [Hindi]	hin	हिन्दी	hin	hi	Indo-European//Indic	1953	HIN2017	नया नियम	No
1975	हिन्दी [Hindi]	hin	हिन्दी	hin	hi	Indo-European//Indic	1980	HINIRV	पवित्र बाइबिल	No
1976	हिन्दी [Hindi]	hin	हिन्दी	hin	hi	Indo-European//Indic	1682	HINDICL-BSI	पवित्र बाइबिल CL (BSI)	Yes
1977	हिन्दी [Hindi]	hin	हिन्दी	hin	hi	Indo-European//Indic	1628	SHB	सरल हिन्दी बाइबल	No
1978	অসমীয়া [Assamese]	asm	অসমীয়া	asm		Indo-European//Indic	1979	ASMIRV	অসমীয়া বাইবেল	Yes
1979	অসমীয়া [Assamese]	asm	অসমীয়া	asm		Indo-European//Indic	2436	IRVASM	ইণ্ডিয়ান ৰিভাইচ ভাৰচন (IRV) আচামিচ - 2019	No
1980	বাংলা [Bengali (Bangla)]	ben	বাংলা	ben	bn	Indo-European//Indic	95	MBCL	Kitabul Mukkadas	No
1981	বাংলা [Bengali (Bangla)]	ben	বাংলা	ben	bn	Indo-European//Indic	155	SBCL	Pobitro Baibel	No
1982	বাংলা [Bengali (Bangla)]	ben	বাংলা	ben	bn	Indo-European//Indic	1883	IRVBEN	ইন্ডিয়ান রিভাইজড ভার্সন (IRV) - বেঙ্গলী	No
1983	বাংলা [Bengali (Bangla)]	ben	বাংলা	ben	bn	Indo-European//Indic	809	BACIB	কিতাবুল মোকাদ্দস	No
1984	বাংলা [Bengali (Bangla)]	ben	বাংলা	ben	bn	Indo-European//Indic	1690	BCL	পবিএ বাইবেল CL Bible	Yes
1985	বাংলা [Bengali (Bangla)]	ben	বাংলা	ben	bn	Indo-European//Indic	1791	ROVU	পবিত্র বাইবেল (কেরী ভার্সন)	No
1986	বাংলা [Bengali (Bangla)]	ben	বাংলা	ben	bn	Indo-European//Indic	1681	BENGALI-BSI	পবিত্র বাইবেল O.V. (BSI)	No
1987	বাংলা [Bengali (Bangla)]	ben	বাংলা	ben	bn	Indo-European//Indic	2412	BCV	বাংলা সমকালীন সংস্করণ	No
1988	ਪੰਜਾਬੀ [Panjabi]	pan	ਪੰਜਾਬੀ	pan	pa	Indo-European//Indic	1884	IRVPUN	ਇੰਡਿਅਨ ਰਿਵਾਇਜ਼ਡ ਵਰਜ਼ਨ (IRV) - ਪੰਜਾਬੀ	No
1989	ਪੰਜਾਬੀ [Panjabi]	pan	ਪੰਜਾਬੀ	pan	pa	Indo-European//Indic	2013	CL-NA	ਪਰਮੇਸ਼ਰ ਦਾ ਸ਼ਬਦ	No
1990	ਪੰਜਾਬੀ [Panjabi]	pan	ਪੰਜਾਬੀ	pan	pa	Indo-European//Indic	1687	POV-BSI	ਪਵਿੱਤਰ ਬਾਈਬਲ O.V. (BSI)	Yes
1991	ગુજરાતી [Gujarati]	guj	ગુજરાતી	guj	gu	Indo-European//Indic	1911	GUJBCS	ગુજરાતી બાઇબલ	No
1992	ગુજરાતી [Gujarati]	guj	ગુજરાતી	guj	gu	Indo-European//Indic	1848	GUJCL-BSI	પવિત્ર બાઇબલ C.L.	No
1993	ગુજરાતી [Gujarati]	guj	ગુજરાતી	guj	gu	Indo-European//Indic	1691	GUJOVBSI	પવિત્ર બાઇબલ O.V. (BSI)	Yes
1994	தமிழ் [Tamil]	tam	தமிழ்	tam	ta	Dravidian//Southern Dravidian	1899	IRVTAM	இண்டியன் ரிவைஸ்டு வெர்ஸன் (IRV) - தமிழ்	No
1995	தமிழ் [Tamil]	tam	தமிழ்	tam	ta	Dravidian//Southern Dravidian	339	TAMILOV-BSI	பரிசுத்த வேதாகமம் O.V. (BSI)	Yes
1996	తెలుగు [Telugu]	tel	తెలుగు	tel	te	Dravidian//South-Central Dravidian	1895	IRVTEL	ఇండియన్ రివైజ్డ్ వెర్షన్ (IRV) - తెలుగు -2019	No
1997	తెలుగు [Telugu]	tel	తెలుగు	tel	te	Dravidian//South-Central Dravidian	1787	TELOV-BSI	పరిశుద్ధ గ్రంథము OV Bible (BSI)	Yes
1998	ಕನ್ನಡ [Kannada]	kan	ಕನ್ನಡ	kan	kn	Dravidian//Southern Dravidian	1898	IRVKAN	ಇಂಡಿಯನ್ ರಿವೈಜ್ಡ್ ವರ್ಸನ್ (IRV) - ಕನ್ನಡ - 2019	No
1999	ಕನ್ನಡ [Kannada]	kan	ಕನ್ನಡ	kan	kn	Dravidian//Southern Dravidian	1692	KCL-BSI	ಕನ್ನಡ ಸತ್ಯವೇದವು C.L. (BSI)	Yes
2000	ಕನ್ನಡ [Kannada]	kan	ಕನ್ನಡ	kan	kn	Dravidian//Southern Dravidian	1684	KANJV-BSI	ಕನ್ನಡ ಸತ್ಯವೇದವು J.V. (BSI)	No
2001	മലയാളം [Malayalam]	mal	മലയാളം	mal	ml	Dravidian//Southern Dravidian	1912	MALIRV	മലയാളം ബൈബിള്‍	No
2002	മലയാളം [Malayalam]	mal	മലയാളം	mal	ml	Dravidian//Southern Dravidian	2333	വേദപുസ്തകം	മലയാളം സത്യവേദപുസ്തകം 1910 പതിപ്പ് (പരിഷ്കരിച്ച ലിപിയിൽ)	No
2003	മലയാളം [Malayalam]	mal	മലയാളം	mal	ml	Dravidian//Southern Dravidian	2431	MSV	മലയാളബൈബിള്‍-നൂതനപരിഭാഷ	No
2004	മലയാളം [Malayalam]	mal	മലയാളം	mal	ml	Dravidian//Southern Dravidian	1685	MALCLBSI	സത്യവേദപുസ്തകം C.L. (BSI)	Yes
2005	മലയാളം [Malayalam]	mal	മലയാളം	mal	ml	Dravidian//Southern Dravidian	1693	MALOV-BSI	സത്യവേദപുസ്തകം O.V. (BSI)	No
2006	සිංහල [Sinhala]	sin	සිංහල	sin		Indo-European//Indic	1828	NRSV	Sinhala New Revised Version	Yes
2007	සිංහල [Sinhala]	sin	සිංහල	sin		Indo-European//Indic	1794	SROV	Sinhala Revised Old Version	No
2008	ภาษาอิวเมี่ยน [Iu Mien]	ium	ภาษาอิวเมี่ยน	ium		Hmong-Mien//Hmong-Mien	232	IUMINOR	ฉบับอักษรโรมันโบราณ	No
2009	ภาษาอิวเมี่ยน [Iu Mien]	ium	ภาษาอิวเมี่ยน	ium		Hmong-Mien//Hmong-Mien	233	IUMINR	ฉบับอักษรโรมันใหม่	Yes
2010	ภาษาอิวเมี่ยน [Iu Mien]	ium	ภาษาอิวเมี่ยน	ium		Hmong-Mien//Hmong-Mien	220	IUMITH	ฉบับอักษรไทย	No
2011	ภาษาไทย [Thai]	tha	ภาษาไทย	tha	th	Tai-Kadai//Kam-Tai	174	THSV11	ฉบับมาตรฐาน	Yes
2012	ภาษาไทย [Thai]	tha	ภาษาไทย	tha	th	Tai-Kadai//Kam-Tai	2046	TH1940	พระคริสตธรรมคัมภีร์ ฉบับ 1940	No
2013	ภาษาไทย [Thai]	tha	ภาษาไทย	tha	th	Tai-Kadai//Kam-Tai	203	THA-ERV	พระคริสตธรรมคัมภีร์: ฉบับอ่านเข้าใจง่าย	No
2014	ภาษาไทย [Thai]	tha	ภาษาไทย	tha	th	Tai-Kadai//Kam-Tai	179	TNCV	พระคริสตธรรมคัมภีร์ไทย ฉบับอมตธรรมร่วมสมัย	No
2015	ภาษาไทย [Thai]	tha	ภาษาไทย	tha	th	Tai-Kadai//Kam-Tai	175	KJV	พระคัมภีร์ภาษาไทยฉบับ KJV	No
2016	ภาษาไทย [Thai]	tha	ภาษาไทย	tha	th	Tai-Kadai//Kam-Tai	275	TH1971	พระคัมภีร์ไทย ฉบับ 1971	No
2017	ລາວ [Lao]	lao	ລາວ	lao	lo	Tai-Kadai//Kam-Tai	246	IUMILAO	ฉบับอักษรลาว	No
2018	ລາວ [Lao]	lao	ລາວ	lao	lo	Tai-Kadai//Kam-Tai	1727	ພຄພ	ພຣະຄຳພີສັກສິ	Yes
2019	བོད་ཡིག [Tibetan]	bod	བོད་ཡིག	bod	bo	Sino-Tibetan/Tibeto-Burman/Bodic	2378	CTB	Radiant Light to the Ends of the Earth	No
2020	བོད་ཡིག [Tibetan]	bod	བོད་ཡིག	bod	bo	Sino-Tibetan/Tibeto-Burman/Bodic	1712	TOT11	Tibetan Old Testament 2011	Yes
2021	བོད་ཡིག [Tibetan]	bod	བོད་ཡིག	bod	bo	Sino-Tibetan/Tibeto-Burman/Bodic	1933	NTB	དམ་པའི་གསུང་རབ་བོད་འགྱུར་གསར་མ།	No
2022	မြန်မာယူနီကုတ် [Myanmar Burmese (Unicode)]	mya	မြန်မာယူနီကုတ်	mya	my	Sino-Tibetan/Tibeto-Burman/Burmese-Lolo	404	BCL	Common Language Bible	No
2023	မြန်မာယူနီကုတ် [Myanmar Burmese (Unicode)]	mya	မြန်မာယူနီကုတ်	mya	my	Sino-Tibetan/Tibeto-Burman/Burmese-Lolo	2397	GHB	Garrad Bible	No
2024	မြန်မာယူနီကုတ် [Myanmar Burmese (Unicode)]	mya	မြန်မာယူနီကုတ်	mya	my	Sino-Tibetan/Tibeto-Burman/Burmese-Lolo	386	JBMLE	Judson Bible	Yes
2025	မြန်မာယူနီကုတ် [Myanmar Burmese (Unicode)]	mya	မြန်မာယူနီကုတ်	mya	my	Sino-Tibetan/Tibeto-Burman/Burmese-Lolo	2469	KSWM	Sgaw Mason Bible	No
